latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.555,33.304,307.2,1.5,1.2,2012-03-12,0820,Terra,MODIS,65,6.2,289.3,11.9,D,0
37.4973,32.8472,307.6,1.6,1.2,2012-03-12,0820,Terra,MODIS,64,6.2,291.9,9.4,D,0
37.6271,33.2459,304.6,1.5,1.2,2012-03-12,0820,Terra,MODIS,55,6.2,289.7,6.5,D,0
37.6223,33.949,306.1,1.4,1.2,2012-03-12,0820,Terra,MODIS,63,6.2,290.4,9.3,D,0
37.8133,33.4495,310.4,1.5,1.2,2012-03-12,0820,Terra,MODIS,70,6.2,286.4,17.5,D,0
37.5818,33.2564,303.5,1.5,1.2,2012-03-12,0820,Terra,MODIS,56,6.2,288.5,7,D,0
37.5996,33.1895,312.4,1.5,1.2,2012-03-12,0820,Terra,MODIS,65,6.2,290.2,15.3,D,0
37.624,33.9334,302.6,1.4,1.2,2012-03-12,0820,Terra,MODIS,47,6.2,290.2,6.5,D,0
37.4847,33.4234,318.3,1.5,1.2,2012-03-12,0820,Terra,MODIS,78,6.2,288.7,26.2,D,0
37.6013,33.1722,310.6,1.5,1.2,2012-03-12,0820,Terra,MODIS,44,6.2,291.8,12.8,D,0
37.4332,32.9212,306.4,1.6,1.2,2012-03-12,0820,Terra,MODIS,60,6.2,291.9,8.4,D,0
37.5526,33.2976,302.4,1.5,1.2,2012-03-12,0820,Terra,MODIS,49,6.2,288.3,5.9,D,0
37.5841,33.3428,304.6,1.5,1.2,2012-03-12,0820,Terra,MODIS,59,6.2,289,8.2,D,0
41.4365,27.5631,303,1.1,1,2012-03-14,1126,Aqua,MODIS,21,6.2,287.8,4.7,D,0
38.5011,27.0343,300.3,1.1,1,2012-03-16,1113,Aqua,MODIS,25,6.2,289.2,3.6,D,0
37.5721,36.6291,313.6,1.1,1.1,2012-03-17,0839,Terra,MODIS,74,6.2,286.5,15.9,D,0
37.0116,36.0958,300.5,1.1,1,2012-03-17,0839,Terra,MODIS,32,6.2,289.1,4.3,D,0
37.1285,35.9163,305.7,2,1.4,2012-03-17,1017,Aqua,MODIS,62,6.2,291.7,15,D,0
37.9146,41.0793,301.6,1.1,1,2012-03-17,1017,Aqua,MODIS,48,6.2,285.2,4.8,D,0
37.1261,35.922,307,2,1.4,2012-03-17,1017,Aqua,MODIS,64,6.2,291.6,18.1,D,0
38.2802,38.9411,301,1.3,1.1,2012-03-17,1018,Aqua,MODIS,38,6.2,286,7.4,D,0
37.8419,40.8723,309.4,1.9,1.4,2012-03-18,0743,Terra,MODIS,68,6.2,295.1,14,D,0
38.992,34.1101,301.7,3,1.6,2012-03-18,0921,Terra,MODIS,40,6.2,289.7,13,D,0
38.9919,34.1169,301.3,3,1.6,2012-03-18,0921,Terra,MODIS,28,6.2,289.6,11.6,D,0
38.736,26.9551,306.2,1.2,1.1,2012-03-18,0921,Terra,MODIS,62,6.2,295.6,7.1,D,2
40.4425,27.13,306.3,1.2,1.1,2012-03-18,0921,Terra,MODIS,0,6.2,292.1,9,D,2
40.4402,27.1432,303.4,1.2,1.1,2012-03-18,0921,Terra,MODIS,42,6.2,291.7,6.6,D,2
37.3489,29.4364,312.5,1.7,1.3,2012-03-18,0922,Terra,MODIS,73,6.2,294.3,16.1,D,0
37.6565,33.2608,313.3,1,1,2012-03-18,1100,Aqua,MODIS,66,6.2,296.6,6.5,D,0
37.4304,30.4814,312.3,1.1,1,2012-03-18,1100,Aqua,MODIS,54,6.2,298.5,7.4,D,0
37.1784,29.6314,327.2,1.1,1.1,2012-03-18,1100,Aqua,MODIS,85,6.2,300.6,24.1,D,0
37.4285,30.4696,315.8,1.1,1,2012-03-18,1100,Aqua,MODIS,61,6.2,298,10.4,D,0
37.6825,33.3843,309.9,1,1,2012-03-18,1100,Aqua,MODIS,31,6.2,296.6,4,D,0
37.6856,33.4072,312.8,1,1,2012-03-18,1100,Aqua,MODIS,51,6.2,298.8,6,D,0
37.668,33.1475,315.3,1,1,2012-03-18,1100,Aqua,MODIS,70,6.2,299.7,7.9,D,0
37.633,33.3597,312.1,1,1,2012-03-18,1100,Aqua,MODIS,63,6.2,298.1,6.2,D,0
37.833,27.6007,303.9,1.4,1.2,2012-03-18,1101,Aqua,MODIS,51,6.2,293.4,5.6,D,0
37.803,29.2433,307.7,1.2,1.1,2012-03-18,1101,Aqua,MODIS,43,6.2,295.8,4.3,D,0
39.5018,32.2133,311.5,1,1,2012-03-18,1101,Aqua,MODIS,71,6.2,294,6.9,D,0
39.3587,31.922,312,1,1,2012-03-18,1101,Aqua,MODIS,72,6.2,295.6,7.7,D,0
38.4367,32.4406,311.3,1,1,2012-03-18,1101,Aqua,MODIS,49,6.2,297.6,5.2,D,0
39.5034,32.2248,308.3,1,1,2012-03-18,1101,Aqua,MODIS,66,6.2,294.3,4.7,D,0
39.6285,31.9332,309.6,1,1,2012-03-18,1101,Aqua,MODIS,68,6.2,298.2,5.4,D,0
40.8239,30.2706,306.9,1,1,2012-03-18,1101,Aqua,MODIS,64,6.2,294.4,5.3,D,0
40.1042,34.246,304.7,1.1,1.1,2012-03-18,1101,Aqua,MODIS,52,6.2,288.5,7.4,D,0
40.2614,29.067,312.2,1.1,1,2012-03-18,1101,Aqua,MODIS,72,6.2,299.8,8.2,D,0
40.098,34.2408,315.8,1.1,1.1,2012-03-18,1101,Aqua,MODIS,76,6.2,289,15.9,D,0
39.5341,34.286,331.8,1.1,1.1,2012-03-18,1101,Aqua,MODIS,88,6.2,290.2,36.3,D,0
38.9319,33.8734,306.5,1.1,1,2012-03-18,1101,Aqua,MODIS,60,6.2,294.2,4.1,D,0
39.5326,34.2732,305.4,1.1,1.1,2012-03-18,1101,Aqua,MODIS,61,6.2,289.4,7.3,D,0
41.1698,32.6329,306,1,1,2012-03-18,1101,Aqua,MODIS,63,6.2,292.6,4.8,D,0
39.4346,34.698,302.5,1.1,1.1,2012-03-18,1101,Aqua,MODIS,26,6.2,289.1,4.8,D,0
38.4278,32.4427,311.2,1,1,2012-03-18,1101,Aqua,MODIS,56,6.2,296.5,5.1,D,0
40.1027,34.2331,311.6,1.1,1.1,2012-03-18,1101,Aqua,MODIS,62,6.2,287,12.6,D,0
39.6503,34.5624,306.1,1.1,1.1,2012-03-18,1101,Aqua,MODIS,63,6.2,292.1,5.3,D,0
39.1326,33.7251,311.3,1.1,1,2012-03-18,1101,Aqua,MODIS,0,6.2,295.9,6.3,D,0
37.6904,34.1447,311.2,1.2,1.1,2012-03-19,0826,Terra,MODIS,67,6.2,297.7,7,D,0
40.6939,34.4694,302.5,1.2,1.1,2012-03-19,0826,Terra,MODIS,40,6.2,290.2,5.1,D,0
40.505,34.4337,301.9,1.2,1.1,2012-03-19,0826,Terra,MODIS,49,6.2,290.4,4.5,D,0
38.5118,32.9364,303.2,1.3,1.1,2012-03-19,0826,Terra,MODIS,36,6.2,290.6,6,D,0
37.6718,33.8668,307.6,1.2,1.1,2012-03-19,0826,Terra,MODIS,54,6.2,295.5,4.2,D,0
37.3403,32.9638,311.9,1.3,1.1,2012-03-19,0827,Terra,MODIS,66,6.2,296.7,8.6,D,0
36.7272,36.2163,306.2,1,1,2012-03-19,0827,Terra,MODIS,45,6.2,294.6,5.8,D,0
40.422,29.9022,305,2.5,1.5,2012-03-19,1144,Aqua,MODIS,44,6.2,294.1,14.6,D,0
41.7347,26.733,311.7,1,1,2012-03-20,0908,Terra,MODIS,63,6.2,299.3,4.9,D,0
41.0968,34.3868,308.9,1.8,1.3,2012-03-20,0908,Terra,MODIS,60,6.2,291.1,20.1,D,0
37.4125,33.397,324.1,1.9,1.4,2012-03-20,0909,Terra,MODIS,82,6.2,294.3,51,D,0
37.713,33.2486,308.7,1.9,1.3,2012-03-20,0909,Terra,MODIS,64,6.2,297.2,11,D,0
37.4081,33.4178,306.9,1.9,1.4,2012-03-20,0909,Terra,MODIS,50,6.2,293,12.5,D,0
